Gene Symbol Origin,Gene Symbol Target,Combined Score
NDUFS1,NDUFA6,0.999
NDUFS1,UQCRB,0.935
NDUFS1,UQCR11,0.862
NDUFS1,COX6B1,0.909
NDUFS1,NDUFA3,0.995
NDUFS1,COX7C,0.831
NDUFS1,NMRAL1,0.534
NDUFS1,NDUFA13,0.999
NDUFS1,NDUFB3,0.999
NDUFS1,PWWP3A,0.733
S100A13,FGF1,0.989
CLGN,KDSR,0.482
PIK3R5,SOCS7,0.54
PIK3R5,SOCS2,0.615
PIK3R5,PIK3CB,0.995
PIK3R5,GNG4,0.499
PIK3R5,SOCS4,0.54
PIK3R5,PIK3C2G,0.54
PIK3R5,PIK3CG,0.999
PIK3R5,SOCS1,0.54
PIK3R5,CISH,0.54
PIK3R5,PIK3R1,0.9
PIK3R5,LYN,0.499
GPSM1,DACH1,0.546
GPSM1,GNAI1,0.569
HSBP1,HSF1,0.816
PLEKHG2,CCNA2,0.568
PLEKHG2,FHL1,0.457
HTATIP2,NDUFA13,0.503
HTATIP2,NDUFAB1,0.45
HTATIP2,NDUFA6,0.503
HTATIP2,NDUFB3,0.503
HTATIP2,SH3GLB1,0.599
HTATIP2,NDUFA5,0.504
HTATIP2,NDUFV1,0.523
LPAR5,LPAR2,0.9
LPAR5,BDKRB2,0.4
LPAR5,POLR2E,0.432
LPAR5,CASR,0.4
LPAR5,POLR2H,0.426
CDC7,CDKN2A,0.824
CDC7,GTF2H3,0.562
CDC7,BIVM-ERCC5,0.456
CDC7,MCM3,0.908
CDC7,CDC45,0.872
CDC7,GTF2H5,0.456
CDC7,CCNH,0.562
CDC7,MCM10,0.896
CDC7,ORC4,0.499
FBXO15,CAND1,0.499
DCAF1,SAMHD1,0.967
DCAF1,TET2,0.764
DCAF1,COPS4,0.457
DCAF1,AMBRA1,0.9
DCAF1,UBR5,0.655
DCAF1,COPS7A,0.457
DCAF1,DCAF11,0.9
DCAF1,DCAF7,0.9
DCAF1,DET1,0.9
DCAF1,MCM10,0.686
RPS18,RPS27,0.995
RPS18,RPL28,0.952
RPS18,DNTTIP2,0.903
RPS18,RPS13,0.996
RPS18,RPS17,0.994
RPS18,RPL30,0.968
RPS18,RPL17,0.915
RPS18,CCDC124,0.847
RPS18,RPS25,0.999
RPS18,RPL36,0.964
RPS18,FLT3LG,0.497
RPS18,FAU,0.995
RPS18,RPL18,0.968
RPS18,IFI35,0.493
RPS18,RRP12,0.8
RPS18,MRPS14,0.745
RPS18,MRPL22,0.793
RPS18,WDR36,0.903
RPS18,EIF3L,0.88
RPS18,TBL3,0.9
RPS18,GSPT1,0.83
RPS18,SRP54,0.869
RPS18,RPL9,0.957
RPS18,RPS10,0.995
RPS18,RSRC1,0.493
RPS18,EIF2A,0.54
RPS18,RPS20,0.997
RPS18,NOP14,0.726
RPS18,RPL7L1,0.499
RPS18,EIF3F,0.824
RPS18,UTP14C,0.422
RPS18,RPL37A,0.969
RPS18,EIF1,0.895
RPS18,NOL7,0.8
RPS18,RPL27,0.965
RPS18,DOCK4,0.493
RPS18,TRMT112,0.8
RPS18,RPL36A,0.915
RPS18,RPS24,0.995
RPS18,SELENOP,0.473
RPS18,SRP19,0.83
RPS18,RPL23,0.967
RPS18,BUD23,0.8
RPS18,RPS19,0.998
RPS18,EIF1AD,0.9
RPS18,RPLP0,0.958
RPS18,MRPL47,0.729
RPS18,NSA2,0.745
RPS18,EIF4G1,0.8
RPS18,RPL6,0.968
RPS18,EMG1,0.9
RPS18,EIF3M,0.808
RPS18,RPL32,0.964
RPS18,RPL11,0.974
RPS18,ISG15,0.681
RPS18,CUL7,0.624
RPS18,RPL26L1,0.936
RPS18,RPS5,0.996
RPS18,RPLP2,0.935
RPS18,RACK1,0.991
RPS18,EIF3H,0.808
RPS18,RPS15,0.998
RPS18,RPS7,0.996
RPS18,AATF,0.917
RPS18,RPS28,0.995
RPS18,LARP7,0.519
RPS18,MRPL36,0.749
RPS18,RSL1D1,0.513
RPS18,RPL35A,0.965
RPS18,RPL10,0.943
NANOS1,CNOT10,0.606
NANOS1,CNOT8,0.495
NANOS1,CNOT6,0.591
NANOS1,TNKS1BP1,0.518
NANOS1,CNOT6L,0.586
FGFR1,UBB,0.499
FGFR1,FRS2,0.988
FGFR1,ZMYM2,0.486
FGFR1,FGFR2,0.58
FGFR1,NEDD4,0.705
FGFR1,PIK3R1,0.799
FGFR1,RPS6KA2,0.645
FGFR1,FGF1,0.997
FGFR1,PTPN11,0.475
FGFR1,PIK3CB,0.426
FGFR1,SHC1,0.693
FGFR1,LDHA,0.748
FGFR1,FGF13,0.982
FGFR1,CTNNB1,0.782
FGFR1,ERLIN2,0.4
FGFR1,CD44,0.533
FGFR1,RPS6KA1,0.807
FGFR1,UBC,0.63
EPS15L1,AP2B1,0.831
EPS15L1,UBC,0.684
EPS15L1,NECAP1,0.54
EPS15L1,AP1M2,0.54
EPS15L1,SPRY1,0.499
EPS15L1,AP1S2,0.54
EPS15L1,FCHO2,0.707
EPS15L1,AP2S1,0.812
EPS15L1,EPN1,0.917
EPS15L1,IGF1R,0.65
EPS15L1,FCHO1,0.861
EPS15L1,TGFA,0.499
EPS15L1,CLTC,0.607
EPS15L1,SYNRG,0.54
EPS15L1,CLINT1,0.54
EPS15L1,NUMB,0.593
EPS15L1,SYNJ1,0.635
EPS15L1,FGFR2,0.65
EPS15L1,CLBA1,0.54
EPS15L1,AP2M1,0.74
EPS15L1,STON2,0.755
EPS15L1,UBB,0.653
EIF4E3,CYFIP1,0.737
EIF4E3,EIF4G2,0.724
EIF4E3,EIF4A3,0.594
EIF4E3,EIF4E,0.72
EIF4E3,RNMT,0.72
EIF4E3,EIF4G1,0.85
TBXA2R,GNA13,0.716
TBXA2R,GNG4,0.499
TBXA2R,PRKCA,0.457
TBXA2R,WDR36,0.554
KIF5C,KIFC3,0.54
KIF5C,KLC1,0.985
KIF5C,KIF18B,0.54
KIF5C,KIF1A,0.54
KIF5C,KLC2,0.993
KIF5C,DISC1,0.44
KIF5C,KIFC1,0.54
KIF5C,KIF13B,0.54
KIF5C,KIF21B,0.54
KIF5C,TUBA1A,0.909
SNRPG,SNRPB,0.997
SNRPG,PPIL2,0.818
SNRPG,PRMT1,0.9
SNRPG,PRKRIP1,0.951
SNRPG,ERH,0.9
SNRPG,SNRNP70,0.997
SNRPG,SLBP,0.499
SNRPG,RNPC3,0.963
SNRPG,SNW1,0.993
SNRPG,PLRG1,0.994
SNRPG,RBM8A,0.8
SNRPG,SLC4A1AP,0.42
SNRPG,U2SURP,0.545
SNRPG,SNRPE,0.999
SNRPG,SNRNP35,0.943
SNRPG,ZNF473,0.499
SNRPG,LSM5,0.986
SNRPG,CHERP,0.545
SNRPG,PRPF8,0.997
SNRPG,CWC25,0.862
SNRPG,PRPF40B,0.702
SNRPG,DDX42,0.499
SNRPG,PUF60,0.499
SNRPG,CWC15,0.99
SNRPG,IK,0.979
SNRPG,EIF4A3,0.8
SNRPG,CACTIN,0.8
SNRPG,SNRPN,0.992
SNRPG,CLNS1A,0.951
SNRPG,SNUPN,0.666
SNRPG,HTATSF1,0.936
SNRPG,DDX39B,0.72
SNRPG,DDX46,0.934
SNRPG,SPACA6,0.504
ABLIM2,DOCK1,0.499
ABLIM2,NCK1,0.499
IFT27,IFT74,0.998
IFT27,TTC26,0.978
IFT27,IFT20,0.964
IFT27,IFT140,0.936
IFT27,TTC21A,0.54
HLA-DPA1,HLA-DPB1,0.999
HLA-DPA1,ITK,0.499
HLA-DPA1,CLTC,0.499
HLA-DPA1,HLA-DMB,0.904
HLA-DPA1,CD3G,0.538
HLA-DPA1,AP2M1,0.499
HLA-DPA1,AP1S2,0.499
HLA-DPA1,MR1,0.54
HLA-DPA1,AP1M2,0.499
HLA-DPA1,ARF1,0.499
HLA-DPA1,HLA-DQB2,0.667
HLA-DPA1,AP2B1,0.499
HLA-DPA1,AP2S1,0.499
HLA-DPA1,HLA-B,0.9
HLA-DPA1,HLA-DOB,0.904
HLA-DPA1,SEC24B,0.499
HLA-DPA1,B2M,0.72
HLA-DPA1,LCK,0.499
BIRC6,BCL11A,0.4
BIRC6,CLTC,0.4
BIRC6,TPM3,0.499
BIRC6,MAP1LC3B,0.457
BIRC6,DIABLO,0.577
BIRC6,KLC1,0.499
BIRC6,TPM4,0.499
SESN1,SESN3,0.911
SESN1,NPRL3,0.499
SESN1,DEPDC5,0.499
SESN1,MAP1LC3B,0.499
SESN1,SZT2,0.499
SESN1,PRKAB1,0.499
FCHO2,ARRB1,0.499
FCHO2,AP2S1,0.815
FCHO2,AP2B1,0.815
FCHO2,NECAP1,0.565
FCHO2,AGTR1,0.499
FCHO2,AP2M1,0.774
FCHO2,ARRB2,0.499
FCHO2,FZD4,0.499
FCHO2,CLTC,0.668
FCHO2,FCHO1,0.805
BLOC1S3,BLOC1S1,0.998
BLOC1S3,BLOC1S6,0.999
ZNF655,INTS14,0.446
KIFC1,KIF13B,0.54
KIFC1,KIF21B,0.54
KIFC1,BRCA1,0.442
KIFC1,KIF1A,0.54
KIFC1,KIF18B,0.54
KIFC1,NUP153,0.6
KIFC1,KLC2,0.564
KIFC1,KLC1,0.564
KIFC1,KIFC3,0.54
KIFC1,KPNA2,0.461
KIFC1,H3C1,0.422
SLA,FLT3LG,0.499
SLA,NCOA2,0.481
GDI1,RAB9A,0.759
GDI1,CDC42,0.466
GDI1,RAB7B,0.573
GDI1,RAB31,0.805
GDI1,RAB4B,0.647
GDI1,RAB5C,0.809
GDI1,RAB18,0.757
JMJD6,SFSWAP,0.42
JMJD6,PUF60,0.457
JMJD6,RSRC1,0.457
JMJD6,ZCCHC17,0.434
CSF2RA,SFTPB,0.499
CSF2RA,IKBKB,0.721
CSF2RA,PIK3R1,0.602
CSF2RA,PIK3CB,0.4
CSF2RA,PTPN11,0.499
CSF2RA,SHC1,0.4
CSF2RA,INPP5D,0.499
BZW1,BZW2,0.616
COMMD5,KBTBD8,0.499
COMMD5,HIF1A,0.499
COMMD5,DCAF7,0.499
COMMD5,UBC,0.53
COMMD5,STMN2,0.44
COMMD5,FAU,0.749
COMMD5,CUL2,0.499
COMMD5,SOCS2,0.499
COMMD5,CISH,0.499
COMMD5,SPSB2,0.499
COMMD5,CNKSR3,0.48
COMMD5,WSB2,0.499
COMMD5,KLHL5,0.499
COMMD5,VPS29,0.663
COMMD5,ELOC,0.499
COMMD5,DCAF11,0.499
COMMD5,GAN,0.499
COMMD5,COMMD2,0.733
COMMD5,DCUN1D2,0.499
COMMD5,UBB,0.53
COMMD5,LRRC41,0.499
COMMD5,ASB3,0.499
COMMD5,KLHL13,0.499
COMMD5,KLHL2,0.499
COMMD5,SPSB3,0.499
COMMD5,ASB8,0.499
DIXDC1,DISC1,0.912
KCTD15,TFAP2A,0.717
ANAPC7,UBB,0.895
ANAPC7,CFAP97,0.517
ANAPC7,ANAPC13,0.994
ANAPC7,CUL7,0.9
ANAPC7,CCNA2,0.895
ANAPC7,PCGF2,0.9
ANAPC7,PHC3,0.9
ANAPC7,EHMT1,0.499
ANAPC7,ANAPC4,0.998
ANAPC7,ANAPC16,0.998
ANAPC7,BRCA1,0.9
ANAPC7,ANAPC15,0.99
ANAPC7,RAD51,0.72
ANAPC7,PHC1,0.9
ANAPC7,ANAPC10,0.998
ANAPC7,UBC,0.896
ANAPC7,CDC27,0.997
ANAPC7,PPP2CA,0.734
MORF4L2,KAT8,0.769
MORF4L2,KANSL2,0.72
MORF4L2,RUVBL2,0.919
MORF4L2,MBTD1,0.93
MORF4L2,EMSY,0.46
MORF4L2,HDAC2,0.595
MORF4L2,KANSL3,0.72
MORF4L2,MSL1,0.731
NHSL1,WASF2,0.465
NHSL1,NCK1,0.42
MAPK9,ARRB2,0.504
MAPK9,MAP2K4,0.745
MAPK9,SOD2,0.41
MAPK9,BCL10,0.526
MAPK9,MAPKAPK5,0.403
MAPK9,ARRB1,0.45
MAPK9,MAPK8IP3,0.945
MAPK9,CDC42,0.6
CLK1,ZC3H18,0.493
ZNF516,LCOR,0.588
ZNF516,HDAC2,0.428
ZNF516,ZBTB42,0.596
SENP1,RANGAP1,0.96
SENP1,RUVBL2,0.457
SENP1,SUMO3,0.635
PTPN13,FAS,0.925
PTPN13,PLEKHA2,0.926
PTPN13,CDC42,0.494
DOCK8,MYD88,0.551
DOCK8,LRCH3,0.828
DOCK8,CDC42,0.983
KLHL24,GAN,0.72
KLHL24,LZTR1,0.72
KLHL24,KBTBD8,0.72
KLHL24,KLHL2,0.72
KLHL24,KLHL13,0.72
KLHL24,KCTD13,0.72
KLHL24,ENC1,0.72
ZBED9,ZNF396,0.653
C9orf116,EFHC2,0.8
C9orf116,C15orf65,0.8
C9orf116,TUBA1A,0.802
C9orf116,RIBC2,0.801
MAN2B1,MAN2C1,0.9
SNX10,PRKCA,0.456
MECP2,RNF4,0.457
MECP2,PRPF40B,0.52
MECP2,TBL1XR1,0.928
MECP2,TBL1X,0.688
MECP2,HDAC2,0.99
ELOA,ELP2,0.72
ELOA,CTDP1,0.534
ELOA,TCEA1,0.527
ELOA,POLR2E,0.508
ELOA,ELOC,0.993
ELOA,POLR2H,0.508
ELOA,NELFA,0.9
ELOA,POLR2A,0.716
ELOA,WDR61,0.926
ELOA,ELOF1,0.54
ELOA,CDK12,0.628
ELOA,SUPT5H,0.926
ELOA,NELFCD,0.9
ELOA,SOCS1,0.42
IFI35,RPL36,0.489
IFI35,RPS25,0.493
IFI35,RPLP0,0.497
IFI35,FAU,0.749
IFI35,RPL28,0.497
IFI35,RPS24,0.63
IFI35,RPS19,0.493
IFI35,RPL30,0.489
IFI35,RPS17,0.493
IFI35,RPL23,0.491
IFI35,RPS20,0.495
IFI35,RPS7,0.595
IFI35,FTSJ3,0.403
IFI35,RPS15,0.497
IFI35,RPS28,0.499
IFI35,BOP1,0.487
IFI35,RPL35A,0.497
IFI35,RPL37A,0.491
IFI35,RPL6,0.493
IFI35,RPL18,0.491
IFI35,RPL11,0.497
IFI35,RPL26L1,0.403
IFI35,CUL7,0.4
CXCR6,CCL4,0.654
CXCR6,ARRB2,0.65
CXCR6,CCL5,0.869
CXCR6,CCL3,0.87
CXCR6,ARRB1,0.65
CXCR6,CXCL2,0.65
CXCR6,CCL18,0.651
ZNF200,ERH,0.431
GNL3,RPL6,0.502
GNL3,RPL18,0.498
GNL3,NSA2,0.482
GNL3,EBNA1BP2,0.947
GNL3,RPL11,0.58
GNL3,CUL7,0.555
GNL3,RPS5,0.42
GNL3,FTSJ3,0.581
GNL3,TAF1,0.42
GNL3,RSL1D1,0.583
GNL3,LARP7,0.457
GNL3,BOP1,0.703
GNL3,RPF2,0.449
GNL3,NLE1,0.501
GNL3,RPL23,0.61
WDR20,PHLPP2,0.669
WDR20,USP46,0.864
NSD1,H3C1,0.463
BRMS1,MBD3,0.499
BRMS1,SAP18,0.785
BRMS1,HDAC2,0.765
BRMS1,CHD4,0.499
BRMS1,SNX6,0.416
BRMS1,PHF21A,0.499
BRMS1,MXD3,0.546
BRMS1,SUDS3,0.854
FBRSL1,RYBP,0.655
FBRSL1,DCAF7,0.655
FGF13,FGFR2,0.982
IK,PQBP1,0.8
IK,DDX39B,0.8
IK,ZCCHC10,0.487
IK,SNRPE,0.982
IK,ALYREF,0.8
IK,SRRT,0.8
IK,SNRPB,0.982
IK,RACK1,0.487
IK,PRPF8,0.983
IK,LSM5,0.979
HLA-DQB2,ARF1,0.499
HLA-DQB2,AP1M2,0.499
HLA-DQB2,AP2B1,0.499
HLA-DQB2,AP1S2,0.499
HLA-DQB2,MR1,0.54
HLA-DQB2,B2M,0.54
HLA-DQB2,HLA-DOB,0.574
HLA-DQB2,HLA-B,0.54
HLA-DQB2,SEC24B,0.499
HLA-DQB2,LCK,0.499
HLA-DQB2,AP2S1,0.499
HLA-DQB2,CLTC,0.499
HLA-DQB2,HLA-DPB1,0.54
HLA-DQB2,ITK,0.499
HLA-DQB2,CD3G,0.499
HLA-DQB2,AP2M1,0.499
HLA-DQB2,HLA-DMB,0.638
CHD9,TBL1X,0.499
CHD9,TBL1XR1,0.499
CHD9,RXRA,0.764
CHD9,ESR1,0.723
PUDP,PGM3,0.455
TEX264,MAP1LC3B,0.417
FTSJ3,RPF2,0.513
FTSJ3,RPL27,0.583
FTSJ3,DOCK4,0.476
FTSJ3,ILF3,0.452
FTSJ3,RPL30,0.802
FTSJ3,RPL23,0.723
FTSJ3,RPL17,0.435
FTSJ3,RBM8A,0.48
FTSJ3,RPL36,0.758
FTSJ3,RPL6,0.666
FTSJ3,NSA2,0.888
FTSJ3,RPL18,0.662
FTSJ3,EBNA1BP2,0.917
FTSJ3,RPL32,0.595
FTSJ3,RPL26L1,0.49
FTSJ3,WDR74,0.74
FTSJ3,RPL9,0.564
FTSJ3,RYBP,0.527
FTSJ3,LARP7,0.457
FTSJ3,RSL1D1,0.765
FTSJ3,BOP1,0.872
FTSJ3,RPL35A,0.524
FTSJ3,DDX27,0.437
FTSJ3,RRP1,0.685
FTSJ3,RPL37A,0.591
C4A,CFB,0.681
C4A,C1R,0.444
KANSL3,RUVBL2,0.72
KANSL3,KANSL2,0.998
KANSL3,KAT8,0.964
KANSL3,MSL1,0.72
KANSL3,MBTD1,0.72
NFIC,BRCA1,0.439
SCN1B,SPTBN2,0.499
