#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CREB5	MAPK3	9606.ENSP00000350359	9606.ENSP00000263025	0	0	0	0	0	0.318	0.900	0.189	0.939
CREB5	FOS	9606.ENSP00000350359	9606.ENSP00000306245	0	0	0	0	0.047	0.842	0	0.302	0.886
CREB5	PRKACA	9606.ENSP00000350359	9606.ENSP00000309591	0	0	0	0	0.043	0.094	0.650	0.180	0.718
CREB5	PRKACG	9606.ENSP00000350359	9606.ENSP00000366488	0	0	0	0	0	0.094	0.650	0.174	0.715
CREB5	PRKACB	9606.ENSP00000350359	9606.ENSP00000359719	0	0	0	0	0	0.094	0.650	0.203	0.725
CREB5	JUN	9606.ENSP00000350359	9606.ENSP00000360266	0	0	0	0.577	0.060	0.907	0	0.694	0.971
CTSD	MMP2	9606.ENSP00000236671	9606.ENSP00000219070	0	0	0	0	0.049	0	0	0.458	0.463
CTSD	ESR2	9606.ENSP00000236671	9606.ENSP00000343925	0	0	0	0	0.055	0	0	0.401	0.410
CTSD	HSP90AA1	9606.ENSP00000236671	9606.ENSP00000335153	0	0	0	0	0.054	0.054	0	0.402	0.419
CTSD	RARA	9606.ENSP00000236671	9606.ENSP00000254066	0	0	0	0	0.084	0	0	0.417	0.443
CTSD	TFF1	9606.ENSP00000236671	9606.ENSP00000291527	0	0	0	0	0.050	0	0	0.447	0.452
CTSD	EGFR	9606.ENSP00000236671	9606.ENSP00000275493	0	0	0	0	0.042	0.100	0	0.433	0.468
CTSD	HSP90B1	9606.ENSP00000236671	9606.ENSP00000299767	0	0	0	0	0.087	0.226	0	0.309	0.470
CTSD	HSPA8	9606.ENSP00000236671	9606.ENSP00000437125	0	0	0	0	0.051	0.072	0	0.470	0.493
CTSD	MMP9	9606.ENSP00000236671	9606.ENSP00000361405	0	0	0	0	0.116	0	0	0.483	0.523
CTSD	NCOA2	9606.ENSP00000236671	9606.ENSP00000399968	0	0	0	0	0.042	0	0.500	0.108	0.535
CTSD	NCOA1	9606.ENSP00000236671	9606.ENSP00000385216	0	0	0	0	0.044	0	0.500	0.112	0.538
CTSD	PGR	9606.ENSP00000236671	9606.ENSP00000325120	0	0	0	0	0	0	0	0.548	0.548
CTSD	SP1	9606.ENSP00000236671	9606.ENSP00000329357	0	0	0	0	0.054	0.061	0.500	0.107	0.551
CTSD	NCOA3	9606.ENSP00000236671	9606.ENSP00000361066	0	0	0	0	0.042	0	0.500	0.211	0.589
CTSD	HSP90AB1	9606.ENSP00000236671	9606.ENSP00000360609	0	0	0	0	0.056	0.054	0	0.606	0.618
CTSD	ESR1	9606.ENSP00000236671	9606.ENSP00000405330	0	0	0	0	0.055	0	0.500	0.597	0.793
EBAG9	PGR	9606.ENSP00000337675	9606.ENSP00000325120	0	0	0	0	0	0	0	0.425	0.424
EBAG9	ESR1	9606.ENSP00000337675	9606.ENSP00000405330	0	0	0	0	0	0	0.750	0.884	0.969
EGFR	KRT14	9606.ENSP00000275493	9606.ENSP00000167586	0	0	0	0	0.072	0.243	0	0.602	0.696
EGFR	KRT20	9606.ENSP00000275493	9606.ENSP00000167588	0	0	0	0	0	0.066	0	0.580	0.590
EGFR	MAPK1	9606.ENSP00000275493	9606.ENSP00000215832	0	0	0	0.579	0.047	0.042	0	0.609	0.612
EGFR	SOS2	9606.ENSP00000275493	9606.ENSP00000216373	0	0	0	0	0.044	0.857	0.900	0.902	0.998
EGFR	MMP2	9606.ENSP00000275493	9606.ENSP00000219070	0	0	0	0	0.099	0	0	0.674	0.693
EGFR	PIK3R2	9606.ENSP00000275493	9606.ENSP00000222254	0	0	0	0	0.044	0.848	0.900	0.623	0.993
EGFR	HBEGF	9606.ENSP00000275493	9606.ENSP00000230990	0	0	0	0	0	0.812	0.900	0.998	0.999
EGFR	RARA	9606.ENSP00000275493	9606.ENSP00000254066	0	0	0	0	0	0.092	0	0.410	0.441
EGFR	KRAS	9606.ENSP00000275493	9606.ENSP00000256078	0	0	0	0	0.053	0.662	0.900	0.918	0.997
EGFR	PLCB2	9606.ENSP00000275493	9606.ENSP00000260402	0	0	0	0	0	0	0.650	0.153	0.691
EGFR	PIK3R3	9606.ENSP00000275493	9606.ENSP00000262741	0	0	0	0	0	0.810	0.900	0.554	0.990
EGFR	MAP2K2	9606.ENSP00000275493	9606.ENSP00000262948	0	0	0	0.593	0.042	0.181	0	0.520	0.591
EGFR	MAPK3	9606.ENSP00000275493	9606.ENSP00000263025	0	0	0	0.582	0.042	0.230	0	0.411	0.528
EGFR	PIK3CA	9606.ENSP00000275493	9606.ENSP00000263967	0	0	0	0	0	0.790	0.900	0.976	0.999
EGFR	SHC2	9606.ENSP00000275493	9606.ENSP00000264554	0	0	0	0	0.074	0.753	0.900	0.529	0.987
EGFR	FKBP5	9606.ENSP00000275493	9606.ENSP00000444810	0	0	0	0	0.044	0.224	0	0.265	0.407
EGFR	PRKACB	9606.ENSP00000275493	9606.ENSP00000359719	0	0	0	0.580	0	0	0	0.426	0.426
EGFR	PRKACG	9606.ENSP00000275493	9606.ENSP00000366488	0	0	0	0.596	0	0	0	0.427	0.427
EGFR	KCNJ3	9606.ENSP00000275493	9606.ENSP00000295101	0	0	0	0	0	0	0	0.439	0.439
EGFR	PRKCD	9606.ENSP00000275493	9606.ENSP00000331602	0	0	0	0.558	0.042	0	0	0.440	0.441
EGFR	SP1	9606.ENSP00000275493	9606.ENSP00000329357	0	0	0	0	0.044	0.045	0	0.451	0.455
EGFR	NCOA1	9606.ENSP00000275493	9606.ENSP00000385216	0	0	0	0	0	0	0	0.493	0.493
EGFR	OPRM1	9606.ENSP00000275493	9606.ENSP00000394624	0	0	0	0	0	0.048	0	0.491	0.494
EGFR	GNAQ	9606.ENSP00000275493	9606.ENSP00000286548	0	0	0	0	0.059	0	0	0.540	0.549
EGFR	GNAI3	9606.ENSP00000275493	9606.ENSP00000358867	0	0	0	0	0.042	0.510	0	0.131	0.556
EGFR	MAP2K1	9606.ENSP00000275493	9606.ENSP00000302486	0	0	0	0.597	0.049	0.098	0	0.549	0.579
EGFR	KRT19	9606.ENSP00000275493	9606.ENSP00000355124	0	0	0	0	0.109	0.066	0	0.583	0.622
EGFR	NCOA3	9606.ENSP00000275493	9606.ENSP00000361066	0	0	0	0	0.044	0	0	0.629	0.630
EGFR	PRKACA	9606.ENSP00000275493	9606.ENSP00000309591	0	0	0	0.594	0.042	0.510	0	0.427	0.707
EGFR	PLCB3	9606.ENSP00000275493	9606.ENSP00000443631	0	0	0	0	0.062	0	0.650	0.190	0.711
EGFR	PLCB4	9606.ENSP00000275493	9606.ENSP00000367762	0	0	0	0	0.067	0	0.650	0.197	0.714
EGFR	GNAS	9606.ENSP00000275493	9606.ENSP00000360141	0	0	0	0	0.042	0.369	0	0.571	0.718
EGFR	PLCB1	9606.ENSP00000275493	9606.ENSP00000338185	0	0	0	0	0	0	0.650	0.233	0.720
EGFR	ESR2	9606.ENSP00000275493	9606.ENSP00000343925	0	0	0	0	0	0.329	0	0.650	0.755
EGFR	HSP90B1	9606.ENSP00000275493	9606.ENSP00000299767	0	0	0	0	0.042	0.635	0	0.385	0.766
EGFR	KRT17	9606.ENSP00000275493	9606.ENSP00000308452	0	0	0	0	0.086	0.243	0	0.698	0.772
EGFR	MMP9	9606.ENSP00000275493	9606.ENSP00000361405	0	0	0	0	0.055	0	0	0.825	0.827
EGFR	PGR	9606.ENSP00000275493	9606.ENSP00000325120	0	0	0	0	0	0.092	0	0.820	0.830
EGFR	KRT18	9606.ENSP00000275493	9606.ENSP00000373489	0	0	0	0	0.097	0.341	0	0.754	0.840
EGFR	GPER1	9606.ENSP00000275493	9606.ENSP00000380281	0	0	0	0	0.060	0	0	0.840	0.843
EGFR	RAF1	9606.ENSP00000275493	9606.ENSP00000401888	0	0	0	0.575	0.042	0.645	0	0.590	0.848
EGFR	JUN	9606.ENSP00000275493	9606.ENSP00000360266	0	0	0	0	0.059	0.250	0	0.832	0.871
EGFR	HSPA1B	9606.ENSP00000275493	9606.ENSP00000364801	0	0	0	0	0.054	0.833	0	0.555	0.923
EGFR	HSPA8	9606.ENSP00000275493	9606.ENSP00000437125	0	0	0	0	0.061	0.832	0	0.608	0.932
EGFR	FOS	9606.ENSP00000275493	9606.ENSP00000306245	0	0	0	0	0.086	0.591	0.400	0.765	0.940
EGFR	PIK3CD	9606.ENSP00000275493	9606.ENSP00000366563	0	0	0	0	0.042	0	0.900	0.443	0.942
EGFR	ESR1	9606.ENSP00000275493	9606.ENSP00000405330	0	0	0	0	0	0.583	0	0.974	0.988
EGFR	SHC3	9606.ENSP00000275493	9606.ENSP00000364995	0	0	0	0	0.086	0.849	0.900	0.282	0.988
EGFR	SHC4	9606.ENSP00000275493	9606.ENSP00000329668	0	0	0	0	0	0.857	0.900	0.251	0.988
EGFR	NRAS	9606.ENSP00000275493	9606.ENSP00000358548	0	0	0	0	0.053	0.249	0.900	0.899	0.991
EGFR	PIK3CB	9606.ENSP00000275493	9606.ENSP00000501150	0	0	0	0	0	0.622	0.900	0.842	0.993
EGFR	HRAS	9606.ENSP00000275493	9606.ENSP00000407586	0	0	0	0	0.053	0.315	0.900	0.931	0.994
EGFR	PIK3R1	9606.ENSP00000275493	9606.ENSP00000428056	0	0	0	0	0.042	0.900	0.900	0.901	0.998
EGFR	HSP90AB1	9606.ENSP00000275493	9606.ENSP00000360609	0	0	0	0	0.054	0.837	0	0.993	0.998
EGFR	TGFA	9606.ENSP00000275493	9606.ENSP00000404131	0	0	0	0	0.062	0.983	0.900	0.998	0.999
EGFR	SHC1	9606.ENSP00000275493	9606.ENSP00000401303	0	0	0	0	0.067	0.995	0.900	0.994	0.999
EGFR	SOS1	9606.ENSP00000275493	9606.ENSP00000384675	0	0	0	0	0.044	0.994	0.900	0.942	0.999
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0	0	0	0.042	0.996	0.900	0.996	0.999
EGFR	HSP90AA1	9606.ENSP00000275493	9606.ENSP00000335153	0	0	0	0	0.049	0.854	0.500	0.993	0.999
EGFR	SRC	9606.ENSP00000275493	9606.ENSP00000362680	0	0	0	0.665	0.042	0.928	0.900	0.988	0.999
ESR1	FKBP4	9606.ENSP00000405330	9606.ENSP00000001008	0	0	0	0	0.047	0.338	0.500	0.702	0.893
ESR1	KRT14	9606.ENSP00000405330	9606.ENSP00000167586	0	0	0	0	0	0.058	0	0.602	0.609
ESR1	KRT20	9606.ENSP00000405330	9606.ENSP00000167588	0	0	0	0	0	0.058	0	0.620	0.626
ESR1	MAPK1	9606.ENSP00000405330	9606.ENSP00000215832	0	0	0	0	0	0.625	0.900	0.681	0.987
ESR1	SOS2	9606.ENSP00000405330	9606.ENSP00000216373	0	0	0	0	0.050	0.311	0	0.202	0.432
ESR1	MMP2	9606.ENSP00000405330	9606.ENSP00000219070	0	0	0	0	0.042	0	0	0.579	0.580
ESR1	PIK3R2	9606.ENSP00000405330	9606.ENSP00000222254	0	0	0	0	0	0.309	0.400	0.195	0.637
ESR1	HBEGF	9606.ENSP00000405330	9606.ENSP00000230990	0	0	0	0	0	0	0.400	0.419	0.636
ESR1	RARA	9606.ENSP00000405330	9606.ENSP00000254066	0	0	0	0.671	0.062	0.325	0	0.564	0.699
ESR1	KRAS	9606.ENSP00000405330	9606.ENSP00000256078	0	0	0	0	0	0.073	0	0.756	0.764
ESR1	PIK3R3	9606.ENSP00000405330	9606.ENSP00000262741	0	0	0	0	0	0.065	0.400	0.203	0.513
ESR1	MAP2K2	9606.ENSP00000405330	9606.ENSP00000262948	0	0	0	0	0.051	0.057	0	0.517	0.530
ESR1	MAPK3	9606.ENSP00000405330	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.824	0.981
ESR1	PIK3CA	9606.ENSP00000405330	9606.ENSP00000263967	0	0	0	0	0	0.510	0.400	0.817	0.941
ESR1	GRM1	9606.ENSP00000405330	9606.ENSP00000282753	0	0	0	0	0.042	0	0	0.887	0.887
ESR1	GNAQ	9606.ENSP00000405330	9606.ENSP00000286548	0	0	0	0	0.055	0	0	0.597	0.602
ESR1	TFF1	9606.ENSP00000405330	9606.ENSP00000291527	0	0	0	0	0.072	0.806	0.500	0.788	0.978
ESR1	NOS3	9606.ENSP00000405330	9606.ENSP00000297494	0	0	0	0	0	0.301	0	0.689	0.773
ESR1	HSP90B1	9606.ENSP00000405330	9606.ENSP00000299767	0	0	0	0	0.058	0.231	0	0.305	0.453
ESR1	MAP2K1	9606.ENSP00000405330	9606.ENSP00000302486	0	0	0	0	0.051	0.057	0	0.508	0.521
ESR1	FOS	9606.ENSP00000405330	9606.ENSP00000306245	0	0	0	0	0.044	0.522	0.900	0.994	0.999
ESR1	KRT17	9606.ENSP00000405330	9606.ENSP00000308452	0	0	0	0	0	0.058	0	0.448	0.457
ESR1	PRKACA	9606.ENSP00000405330	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0.581	0.956
ESR1	GNAI2	9606.ENSP00000405330	9606.ENSP00000312999	0	0	0	0	0.067	0.226	0.500	0.200	0.672
ESR1	PGR	9606.ENSP00000405330	9606.ENSP00000325120	0	0	0	0.673	0.240	0.771	0.700	0.560	0.974
ESR1	SP1	9606.ENSP00000405330	9606.ENSP00000329357	0	0	0	0	0	0.892	0.900	0.979	0.999
ESR1	HSP90AA1	9606.ENSP00000405330	9606.ENSP00000335153	0	0	0	0	0.054	0.889	0.500	0.988	0.999
ESR1	ESR2	9606.ENSP00000405330	9606.ENSP00000343925	0	0	0.062	0.923	0.042	0.830	0.900	0.934	0.998
ESR1	KRT19	9606.ENSP00000405330	9606.ENSP00000355124	0	0	0	0	0.047	0.139	0	0.541	0.590
ESR1	NRAS	9606.ENSP00000405330	9606.ENSP00000358548	0	0	0	0	0	0.073	0	0.448	0.466
ESR1	GNAI3	9606.ENSP00000405330	9606.ENSP00000358867	0	0	0	0	0.067	0.226	0.500	0.120	0.639
ESR1	PRKACB	9606.ENSP00000405330	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0.581	0.956
ESR1	JUN	9606.ENSP00000405330	9606.ENSP00000360266	0	0	0	0	0	0.631	0.900	0.995	0.999
ESR1	HSP90AB1	9606.ENSP00000405330	9606.ENSP00000360609	0	0	0	0	0.054	0.319	0.500	0.983	0.993
ESR1	NCOA3	9606.ENSP00000405330	9606.ENSP00000361066	0	0	0	0	0.062	0.976	0.900	0.997	0.999
ESR1	MMP9	9606.ENSP00000405330	9606.ENSP00000361405	0	0	0	0	0.074	0	0	0.763	0.772
ESR1	SRC	9606.ENSP00000405330	9606.ENSP00000362680	0	0	0	0	0	0.925	0.900	0.996	0.999
ESR1	HSPA1B	9606.ENSP00000405330	9606.ENSP00000364801	0	0	0	0	0	0.258	0	0.294	0.454
ESR1	SHC3	9606.ENSP00000405330	9606.ENSP00000364995	0	0	0	0	0.054	0	0	0.395	0.403
ESR1	PRKACG	9606.ENSP00000405330	9606.ENSP00000366488	0	0	0	0	0.047	0	0.900	0.581	0.956
ESR1	KRT18	9606.ENSP00000405330	9606.ENSP00000373489	0	0	0	0	0	0.139	0	0.570	0.614
ESR1	GRB2	9606.ENSP00000405330	9606.ENSP00000376345	0	0	0	0	0.050	0.071	0	0.812	0.819
ESR1	GPER1	9606.ENSP00000405330	9606.ENSP00000380281	0	0	0	0	0.050	0.292	0	0.935	0.953
ESR1	POMC	9606.ENSP00000405330	9606.ENSP00000384092	0	0	0	0	0	0	0	0.692	0.692
ESR1	NCOA1	9606.ENSP00000405330	9606.ENSP00000385216	0	0	0	0	0	0.997	0.800	0.986	0.999
ESR1	OPRM1	9606.ENSP00000405330	9606.ENSP00000394624	0	0	0	0	0.049	0	0	0.615	0.618
ESR1	NCOA2	9606.ENSP00000405330	9606.ENSP00000399968	0	0	0	0	0	0.992	0.800	0.978	0.999
ESR1	SHC1	9606.ENSP00000405330	9606.ENSP00000401303	0	0	0	0	0.054	0.510	0.500	0.962	0.990
ESR1	RAF1	9606.ENSP00000405330	9606.ENSP00000401888	0	0	0	0	0	0.071	0	0.630	0.642
ESR1	TGFA	9606.ENSP00000405330	9606.ENSP00000404131	0	0	0	0	0	0	0.400	0.507	0.691
ESR1	GNAI1	9606.ENSP00000405330	9606.ENSP00000497260	0	0	0	0	0.067	0.226	0.500	0.138	0.647
ESR1	HRAS	9606.ENSP00000405330	9606.ENSP00000407586	0	0	0	0	0	0.073	0	0.705	0.715
ESR1	FKBP5	9606.ENSP00000405330	9606.ENSP00000444810	0	0	0	0	0.047	0.429	0.500	0.621	0.883
ESR1	HSPA8	9606.ENSP00000405330	9606.ENSP00000437125	0	0	0	0	0	0.799	0	0.617	0.919
ESR1	PIK3R1	9606.ENSP00000405330	9606.ENSP00000428056	0	0	0	0	0	0.708	0.400	0.971	0.994
ESR2	FKBP4	9606.ENSP00000343925	9606.ENSP00000001008	0	0	0	0	0.047	0.055	0.500	0.209	0.596
ESR2	MAPK1	9606.ENSP00000343925	9606.ENSP00000215832	0	0	0	0	0	0.292	0.900	0.332	0.948
ESR2	MMP2	9606.ENSP00000343925	9606.ENSP00000219070	0	0	0	0	0	0	0	0.400	0.400
ESR2	PIK3R2	9606.ENSP00000343925	9606.ENSP00000222254	0	0	0	0	0	0.065	0.400	0.074	0.435
ESR2	PIK3R3	9606.ENSP00000343925	9606.ENSP00000262741	0	0	0	0	0	0.065	0.400	0.075	0.436
ESR2	MAPK3	9606.ENSP00000343925	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.577	0.955
ESR2	PIK3CA	9606.ENSP00000343925	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.322	0.575
ESR2	GRM1	9606.ENSP00000343925	9606.ENSP00000282753	0	0	0	0	0.043	0	0	0.552	0.552
ESR2	TFF1	9606.ENSP00000343925	9606.ENSP00000291527	0	0	0	0	0	0.073	0	0.410	0.429
ESR2	NOS3	9606.ENSP00000343925	9606.ENSP00000297494	0	0	0	0	0.067	0.049	0	0.678	0.689
ESR2	FOS	9606.ENSP00000343925	9606.ENSP00000306245	0	0	0	0	0	0.095	0.900	0.611	0.961
ESR2	PRKACA	9606.ENSP00000343925	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0.457	0.943
ESR2	GNAI2	9606.ENSP00000343925	9606.ENSP00000312999	0	0	0	0	0.099	0	0.500	0.066	0.542
ESR2	PGR	9606.ENSP00000343925	9606.ENSP00000325120	0	0	0	0.683	0.042	0.051	0	0.464	0.471
ESR2	SP1	9606.ENSP00000343925	9606.ENSP00000329357	0	0	0	0	0	0.523	0.900	0.786	0.988
ESR2	HSP90AA1	9606.ENSP00000343925	9606.ENSP00000335153	0	0	0	0	0.054	0.379	0.500	0.653	0.884
ESR2	MMP9	9606.ENSP00000343925	9606.ENSP00000361405	0	0	0	0	0.074	0	0	0.495	0.512
ESR2	GNAI1	9606.ENSP00000343925	9606.ENSP00000497260	0	0	0	0	0.067	0	0.500	0.066	0.526
ESR2	GNAI3	9606.ENSP00000343925	9606.ENSP00000358867	0	0	0	0	0.067	0	0.500	0.066	0.526
ESR2	PIK3R1	9606.ENSP00000343925	9606.ENSP00000428056	0	0	0	0	0	0.065	0.400	0.229	0.530
ESR2	KRT18	9606.ENSP00000343925	9606.ENSP00000373489	0	0	0	0	0	0.058	0	0.524	0.532
ESR2	POMC	9606.ENSP00000343925	9606.ENSP00000384092	0	0	0	0	0.050	0	0	0.578	0.582
ESR2	SHC1	9606.ENSP00000343925	9606.ENSP00000401303	0	0	0	0	0.054	0	0	0.608	0.613
ESR2	FKBP5	9606.ENSP00000343925	9606.ENSP00000444810	0	0	0	0	0.047	0.055	0.500	0.256	0.620
ESR2	HSP90AB1	9606.ENSP00000343925	9606.ENSP00000360609	0	0	0	0	0.054	0.159	0.500	0.627	0.832
ESR2	PRKACG	9606.ENSP00000343925	9606.ENSP00000366488	0	0	0	0	0.042	0	0.900	0.457	0.943
ESR2	GPER1	9606.ENSP00000343925	9606.ENSP00000380281	0	0	0	0	0.044	0	0	0.943	0.943
ESR2	PRKACB	9606.ENSP00000343925	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0.457	0.943
ESR2	JUN	9606.ENSP00000343925	9606.ENSP00000360266	0	0	0	0	0	0.057	0.900	0.686	0.967
ESR2	NCOA2	9606.ENSP00000343925	9606.ENSP00000399968	0	0	0	0	0	0.779	0.800	0.872	0.993
ESR2	SRC	9606.ENSP00000343925	9606.ENSP00000362680	0	0	0	0	0	0.629	0.900	0.889	0.995
ESR2	NCOA3	9606.ENSP00000343925	9606.ENSP00000361066	0	0	0	0	0.049	0.850	0.900	0.816	0.997
ESR2	NCOA1	9606.ENSP00000343925	9606.ENSP00000385216	0	0	0	0	0	0.984	0.800	0.946	0.999
FKBP4	MAPK1	9606.ENSP00000001008	9606.ENSP00000215832	0	0	0	0	0.049	0.047	0.400	0.120	0.457
FKBP4	HSP90B1	9606.ENSP00000001008	9606.ENSP00000299767	0	0	0	0	0.089	0.125	0	0.380	0.463
FKBP4	MAPK3	9606.ENSP00000001008	9606.ENSP00000263025	0	0	0	0	0.058	0.047	0.400	0.162	0.488
FKBP4	SRC	9606.ENSP00000001008	9606.ENSP00000362680	0	0	0	0	0.060	0.045	0	0.531	0.543
FKBP4	HSPA1L	9606.ENSP00000001008	9606.ENSP00000364805	0	0	0	0	0.110	0.093	0.500	0.139	0.606
FKBP4	HSPA2	9606.ENSP00000001008	9606.ENSP00000378199	0	0	0	0	0.112	0.093	0.500	0.448	0.748
FKBP4	HSPA1B	9606.ENSP00000001008	9606.ENSP00000364801	0	0	0	0	0.205	0.093	0.500	0.525	0.806
FKBP4	HSPA8	9606.ENSP00000001008	9606.ENSP00000437125	0	0	0	0	0.174	0.093	0.500	0.863	0.942
FKBP4	FKBP5	9606.ENSP00000001008	9606.ENSP00000444810	0	0	0.063	0.955	0.049	0	0.900	0.730	0.972
FKBP4	PGR	9606.ENSP00000001008	9606.ENSP00000325120	0	0	0	0	0.047	0.102	0.800	0.885	0.977
FKBP4	HSP90AB1	9606.ENSP00000001008	9606.ENSP00000360609	0	0	0	0	0.333	0.656	0.500	0.998	0.999
FKBP4	HSP90AA1	9606.ENSP00000001008	9606.ENSP00000335153	0	0	0	0	0.332	0.869	0.500	0.998	0.999
FKBP5	MAPK1	9606.ENSP00000444810	9606.ENSP00000215832	0	0	0	0	0.060	0.061	0.400	0.149	0.489
FKBP5	MAPK3	9606.ENSP00000444810	9606.ENSP00000263025	0	0	0	0	0.049	0.178	0.400	0.207	0.579
FKBP5	FOS	9606.ENSP00000444810	9606.ENSP00000306245	0	0	0	0	0.098	0.071	0	0.583	0.620
FKBP5	PRKACA	9606.ENSP00000444810	9606.ENSP00000309591	0	0	0	0	0.042	0.314	0	0.184	0.417
FKBP5	PGR	9606.ENSP00000444810	9606.ENSP00000325120	0	0	0	0	0.048	0.570	0.500	0.903	0.977
FKBP5	HSP90AA1	9606.ENSP00000444810	9606.ENSP00000335153	0	0	0	0	0.190	0.988	0.500	0.996	0.999
FKBP5	HSP90AB1	9606.ENSP00000444810	9606.ENSP00000360609	0	0	0	0	0.192	0.798	0.500	0.994	0.999
FKBP5	SRC	9606.ENSP00000444810	9606.ENSP00000362680	0	0	0	0	0.087	0.045	0	0.517	0.542
FKBP5	HSPA1B	9606.ENSP00000444810	9606.ENSP00000364801	0	0	0	0	0.105	0.093	0.500	0.327	0.690
FKBP5	HSPA1L	9606.ENSP00000444810	9606.ENSP00000364805	0	0	0	0	0.105	0.227	0.500	0.239	0.701
FKBP5	HSPA2	9606.ENSP00000444810	9606.ENSP00000378199	0	0	0	0	0.110	0.093	0.500	0.144	0.608
FKBP5	POMC	9606.ENSP00000444810	9606.ENSP00000384092	0	0	0	0	0	0	0	0.573	0.573
FKBP5	HSPA8	9606.ENSP00000444810	9606.ENSP00000437125	0	0	0	0	0.110	0.231	0.500	0.668	0.871
FOS	MAPK1	9606.ENSP00000306245	9606.ENSP00000215832	0	0	0	0	0.055	0.450	0.900	0.864	0.992
FOS	MMP2	9606.ENSP00000306245	9606.ENSP00000219070	0	0	0	0	0	0	0	0.681	0.681
FOS	HBEGF	9606.ENSP00000306245	9606.ENSP00000230990	0	0	0	0	0.180	0	0.400	0.430	0.695
FOS	RARA	9606.ENSP00000306245	9606.ENSP00000254066	0	0	0	0	0.049	0.310	0	0.814	0.868
FOS	KRAS	9606.ENSP00000306245	9606.ENSP00000256078	0	0	0	0	0.056	0.097	0	0.515	0.550
FOS	MAPK3	9606.ENSP00000306245	9606.ENSP00000263025	0	0	0	0	0.055	0.450	0.900	0.907	0.994
FOS	PIK3CA	9606.ENSP00000306245	9606.ENSP00000263967	0	0	0	0	0	0.124	0	0.589	0.625
FOS	TFF1	9606.ENSP00000306245	9606.ENSP00000291527	0	0	0	0	0	0.221	0	0.278	0.413
FOS	NOS3	9606.ENSP00000306245	9606.ENSP00000297494	0	0	0	0	0.086	0.067	0	0.387	0.432
FOS	HSP90B1	9606.ENSP00000306245	9606.ENSP00000299767	0	0	0	0	0.055	0.082	0	0.369	0.405
FOS	MAP2K1	9606.ENSP00000306245	9606.ENSP00000302486	0	0	0	0	0.048	0.095	0	0.629	0.652
FOS	HSP90AB1	9606.ENSP00000306245	9606.ENSP00000360609	0	0	0	0	0.056	0.051	0	0.431	0.446
FOS	NRAS	9606.ENSP00000306245	9606.ENSP00000358548	0	0	0	0	0.056	0.097	0	0.440	0.481
FOS	PIK3CD	9606.ENSP00000306245	9606.ENSP00000366563	0	0	0	0	0.043	0	0	0.511	0.512
FOS	SHC1	9606.ENSP00000306245	9606.ENSP00000401303	0	0	0	0	0.057	0	0	0.505	0.513
FOS	GRB2	9606.ENSP00000306245	9606.ENSP00000376345	0	0	0	0	0.055	0	0	0.507	0.514
FOS	GPER1	9606.ENSP00000306245	9606.ENSP00000380281	0	0	0	0	0	0	0	0.516	0.516
FOS	NCOA2	9606.ENSP00000306245	9606.ENSP00000399968	0	0	0	0	0	0.327	0	0.312	0.517
FOS	RAF1	9606.ENSP00000306245	9606.ENSP00000401888	0	0	0	0	0	0.096	0	0.487	0.517
FOS	KRT19	9606.ENSP00000306245	9606.ENSP00000355124	0	0	0	0	0.042	0.091	0	0.499	0.525
FOS	PIK3CB	9606.ENSP00000306245	9606.ENSP00000501150	0	0	0	0	0	0	0	0.525	0.525
FOS	HSPA1B	9606.ENSP00000306245	9606.ENSP00000364801	0	0	0	0	0.132	0.115	0	0.438	0.532
FOS	OPRM1	9606.ENSP00000306245	9606.ENSP00000394624	0	0	0	0	0.086	0	0	0.543	0.564
FOS	HSPA8	9606.ENSP00000306245	9606.ENSP00000437125	0	0	0	0	0.059	0.085	0	0.555	0.584
FOS	HSP90AA1	9606.ENSP00000306245	9606.ENSP00000335153	0	0	0	0	0.058	0.051	0	0.592	0.604
FOS	PIK3R1	9606.ENSP00000306245	9606.ENSP00000428056	0	0	0	0	0.047	0.122	0	0.609	0.644
FOS	PGR	9606.ENSP00000306245	9606.ENSP00000325120	0	0	0	0	0.042	0.066	0	0.650	0.659
FOS	TGFA	9606.ENSP00000306245	9606.ENSP00000404131	0	0	0	0	0	0	0.400	0.474	0.670
FOS	MMP9	9606.ENSP00000306245	9606.ENSP00000361405	0	0	0	0	0.058	0	0	0.688	0.694
FOS	HRAS	9606.ENSP00000306245	9606.ENSP00000407586	0	0	0	0	0.056	0.097	0	0.744	0.763
FOS	POMC	9606.ENSP00000306245	9606.ENSP00000384092	0	0	0	0	0	0	0	0.840	0.840
FOS	SP1	9606.ENSP00000306245	9606.ENSP00000329357	0	0	0	0	0	0.066	0.900	0.453	0.944
